3.835616438356164171e-01,3.111111111111111160e-01,3.435582822085889720e-01,3.999999999999999667e-01,9.194170187052007615e-01,3.835616438356164171e-01,3.111111111111111160e-01,3.435582822085889720e-01,3.999999999999999667e-01,9.194170187052007615e-01
5.200000000000000178e-01,4.642857142857143016e-01,4.905660377358490587e-01,5.333333333333332149e-01,8.522199180693237341e-01,4.517808219178082174e-01,3.876984126984127088e-01,4.170621599722190154e-01,4.666666666666665630e-01,8.858184683872623033e-01
5.571428571428571619e-01,1.000000000000000000e+00,7.155963302752293975e-01,9.787234042553192293e-01,9.902871755198180415e-01,4.869015003261578656e-01,5.917989417989417689e-01,5.165735500732224761e-01,6.373522458628840814e-01,9.206413707647809197e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.628664495114006587e-03,0.000000000000000000e+00,3.651761252446183992e-01,4.438492063492063266e-01,3.874301625549168571e-01,4.784213505209415906e-01,6.904810280735856898e-01
4.925373134328357994e-01,3.235294117647058987e-01,3.905325443786982209e-01,4.587155963302751993e-01,7.194377927783534021e-01,3.906483628822618459e-01,4.197852474323062744e-01,3.880506389196731187e-01,4.744801996828083013e-01,6.962723810145392545e-01
7.727272727272727071e-01,2.982456140350877027e-01,4.303797468354430000e-01,5.333333333333333259e-01,8.420917070040256913e-01,4.543281811897636469e-01,3.995286418661032068e-01,3.951054902389681267e-01,4.842890552912291202e-01,7.205756020127869199e-01
4.413793103448275801e-01,8.767123287671232390e-01,5.871559633027523262e-01,6.953405017921147069e-01,9.686573725550563507e-01,4.524783424976299151e-01,4.676977399948203384e-01,4.225412721052230203e-01,5.144392619342127437e-01,7.560158549473968703e-01
3.902439024390244038e-01,2.253521126760563431e-01,2.857142857142856984e-01,3.608247422680412320e-01,9.859603598759031362e-01,4.446990374903042054e-01,4.374045365799748564e-01,4.054378988063558342e-01,4.952374469759413533e-01,7.847589180634600980e-01
4.509803921568627527e-01,6.571428571428571397e-01,5.348837209302325091e-01,6.422018348623853568e-01,9.428294218426610529e-01,4.453969657865884391e-01,4.618199055314062274e-01,4.198207679312310203e-01,5.115668234077683785e-01,8.023223073722601795e-01
4.779411764705882582e-01,7.471264367816091712e-01,5.829596412556053986e-01,6.153846153846154188e-01,9.202499842046515388e-01,4.486513868549883988e-01,4.903505586564264607e-01,4.361346552636685137e-01,5.219486026054530603e-01,8.141150750554994042e-01
3.333333333333333148e-01,6.956521739130434590e-01,4.507042253521126862e-01,6.462882096069868521e-01,9.906294644023974083e-01,4.381679274439287952e-01,5.090143418615734605e-01,4.374591616353452617e-01,5.332522032419562130e-01,8.301618377233992430e-01
8.108108108108108558e-02,5.454545454545454281e-02,6.521739130434783815e-02,1.985815602836879523e-01,9.998751622345891654e-01,4.084106902470248102e-01,4.711419345852301821e-01,4.064390141077621199e-01,5.053629829954338071e-01,8.443046147659983847e-01
8.928571428571429047e-01,8.474576271186440302e-01,8.695652173913044347e-01,9.259259259259259300e-01,8.726478479951617073e-01,4.456758019862646636e-01,5.000892955493388969e-01,4.420641066680346398e-01,5.377139786054716541e-01,8.464848634759339907e-01
6.666666666666666297e-01,1.000000000000000000e+00,8.000000000000000444e-01,8.750000000000001110e-01,9.527354140463535348e-01,4.614608637491505738e-01,5.357972030101004757e-01,4.676309561917464386e-01,5.618058372765093456e-01,8.540741885166782676e-01
6.666666666666666297e-01,9.275362318840579823e-01,7.757575757575757569e-01,8.268156424581004638e-01,9.375327213022401907e-01,4.751412506103183109e-01,5.619131382683643094e-01,4.881727308294683820e-01,5.794731576219488423e-01,8.596380907023823958e-01
2.786885245901639108e-01,9.189189189189189699e-01,4.276729559748427834e-01,6.396761133603239280e-01,9.823524550600017946e-01,4.628629552340586817e-01,5.842259995590239896e-01,4.843914949010542648e-01,5.832358423555972227e-01,8.673077384747336360e-01
6.666666666666666297e-01,5.714285714285713969e-01,6.153846153846153078e-01,8.000000000000000444e-01,8.306924251815961391e-01,4.748514088477415185e-01,5.834732096689974057e-01,4.920969725765578229e-01,5.959866751582092448e-01,8.651538965163138029e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672119229371137397e-02,0.000000000000000000e+00,4.484707750228669743e-01,5.510580313540530684e-01,4.647582518778601846e-01,5.638052594435148945e-01,8.170897911542963632e-01
1.000000000000000000e+00,1.489361702127659504e-01,2.592592592592592449e-01,6.666666666666666297e-01,4.999881880698173742e-01,4.774986289690318908e-01,5.298937228729326820e-01,4.539425154242496263e-01,5.692190177184176525e-01,8.004002330972185275e-01
7.301587301587301182e-01,1.000000000000000000e+00,8.440366972477063578e-01,9.612403100775193110e-01,9.776919513978828968e-01,4.901316340285167827e-01,5.533990367292860313e-01,4.734472245154224268e-01,5.888200823363727299e-01,8.092648190122517793e-01
5.681818181818182323e-01,4.385964912280701511e-01,4.950495049504951006e-01,5.897435897435897578e-01,8.273493661941855315e-01,4.938483094643882909e-01,5.479322488482757381e-01,4.744759045361401917e-01,5.888640588795734931e-01,8.101259879256771379e-01
1.897810218978102093e-01,3.376623376623376638e-01,2.429906542056074759e-01,3.519061583577712815e-01,9.863710529619564849e-01,4.800270691204528983e-01,5.383745256125512801e-01,4.639538477029341856e-01,5.780932452194915694e-01,8.181371272455080224e-01
2.941176470588235392e-01,1.000000000000000000e+00,4.545454545454545303e-01,7.111111111111110272e-01,9.899010435647723760e-01,4.719440507699472764e-01,5.584451984120055723e-01,4.635447871308698842e-01,5.838766306930401884e-01,8.256051236072150523e-01
6.976744186046511809e-01,7.142857142857143016e-01,7.058823529411765163e-01,7.692307692307692735e-01,8.752459106676006018e-01,4.813494827630599437e-01,5.649385532400766907e-01,4.736421857062992902e-01,5.915997197987789002e-01,8.276734897347312048e-01
5.000000000000000000e-01,5.517241379310344751e-01,5.245901639344262568e-01,5.555555555555555802e-01,8.588081528224824623e-01,4.820955034525375438e-01,5.644099766277149710e-01,4.756801048354243888e-01,5.901579532290499586e-01,8.289188762582412329e-01
