4.931506849315068219e-01,4.390243902439024404e-01,4.645161290322580849e-01,4.821428571428571508e-01,7.703011258660018568e-01,4.931506849315068219e-01,4.390243902439024404e-01,4.645161290322580849e-01,4.821428571428571508e-01,7.703011258660018568e-01
5.600000000000000533e-01,4.117647058823529216e-01,4.745762711864406902e-01,5.714285714285712858e-01,7.690868245244057988e-01,5.265753424657534376e-01,4.253945480631277087e-01,4.695462001093493876e-01,5.267857142857141906e-01,7.696939751952038833e-01
6.142857142857143238e-01,9.772727272727272929e-01,7.543859649122807154e-01,9.387755102040816757e-01,9.813829865530309116e-01,5.558121330724070663e-01,6.093539411329942368e-01,5.644927883769931265e-01,6.641156462585033893e-01,8.402569789811461520e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970478372798171618e-01,6.668590998043053553e-01,7.070154558497456776e-01,6.733695912827448726e-01,7.480867346938775420e-01,8.794546935558139600e-01
4.179104477611940149e-01,1.000000000000000000e+00,5.894736842105263719e-01,8.064516129032257563e-01,9.798354585517690118e-01,6.170693693956830206e-01,7.656123646797965421e-01,6.565904098683011947e-01,7.597597103357471848e-01,8.995308465550049259e-01
7.272727272727272929e-01,4.000000000000000222e-01,5.161290322580645018e-01,7.441860465116278966e-01,7.795913351850721762e-01,6.354365957085237326e-01,7.046769705664971406e-01,6.331801802665950607e-01,7.571640996983939331e-01,8.795409279933495972e-01
4.551724137931034697e-01,9.850746268656715987e-01,6.226415094339622369e-01,7.127272727272726538e-01,9.795043200628767988e-01,6.096845697206065839e-01,7.447337786092363965e-01,6.316746558619331653e-01,7.508159815596623377e-01,8.938214125747105943e-01
3.658536585365853577e-01,3.333333333333333148e-01,3.488372093023255349e-01,5.000000000000000000e-01,9.667910488247295486e-01,5.792057058226040001e-01,6.933087229497484349e-01,5.963199750419821976e-01,7.194639838647045593e-01,9.029426171059630191e-01
6.274509803921568540e-01,7.804878048780488076e-01,6.956521739130434590e-01,7.380952380952380265e-01,8.702178988922424363e-01,5.845662918858877122e-01,7.029952876084484270e-01,6.073568860276556958e-01,7.215341232236527347e-01,8.993065373044384359e-01
4.264705882352941013e-01,9.354838709677418818e-01,5.858585858585858563e-01,6.698113207547170544e-01,9.320954723677125076e-01,5.687567215208283455e-01,7.262441459443778058e-01,6.052070560107487562e-01,7.163618429767592000e-01,9.025854308107659207e-01
