2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,2.702702702702702506e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,5.333333333333332288e-02,7.894736842105262720e-02,7.894736842105262720e-02,7.894736842105262720e-02,7.894736842105262720e-02,7.894736842105262720e-02,1.038961038961038891e-01,1.038961038961038891e-01,1.038961038961038891e-01,1.282051282051281937e-01,1.282051282051281937e-01,1.282051282051281937e-01,1.265822784810126667e-01,1.265822784810126667e-01,1.265822784810126667e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.707317073170731558e-01,1.707317073170731558e-01,1.686746987951807109e-01,1.686746987951807109e-01,1.904761904761904656e-01,1.904761904761904656e-01,1.882352941176470562e-01,2.093023255813953321e-01,2.093023255813953321e-01,2.298850574712643646e-01,2.499999999999999722e-01,2.499999999999999722e-01,2.696629213483145993e-01,2.888888888888888618e-01,2.888888888888888618e-01,2.857142857142856984e-01,2.826086956521738913e-01,3.010752688172042557e-01,3.191489361702127270e-01,3.157894736842104533e-01,3.125000000000000000e-01,3.092783505154639290e-01,3.030303030303030387e-01,2.999999999999999889e-01,2.970297029702970160e-01,2.912621359223301343e-01,3.076923076923076539e-01,3.207547169811320042e-01,3.333333333333332593e-01,3.454545454545454031e-01,3.571428571428570953e-01,3.508771929824561764e-01,3.620689655172413812e-01,3.559322033898305593e-01,3.833333333333333037e-01,3.739837398373984101e-01,3.650793650793650036e-01,3.875968992248062239e-01,3.787878787878787845e-01,3.676470588235294379e-01,3.884892086330934968e-01,4.335664335664335400e-01,4.489795918367346927e-01,4.473684210526315819e-01,4.615384615384615086e-01,4.444444444444444198e-01,4.431137724550898715e-01,4.252873563218390607e-01,4.065934065934066477e-01,3.854166666666666297e-01,3.921568627450980338e-01,3.818181818181818343e-01,3.524590163934426257e-01,3.120567375886524886e-01,2.732558139534884134e-01,2.028985507246376663e-01,2.702702702702702506e-02
1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.761904761904761640e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.347826086956521618e-01,4.347826086956521618e-01,4.347826086956521618e-01,4.347826086956521618e-01,4.347826086956521618e-01,4.166666666666666852e-01,4.166666666666666852e-01,3.999999999999999667e-01,3.999999999999999667e-01,4.615384615384615086e-01,4.615384615384615086e-01,5.185185185185184897e-01,5.185185185185184897e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.517241379310344751e-01,5.517241379310344751e-01,5.333333333333333259e-01,5.161290322580646128e-01,5.000000000000000000e-01,4.848484848484848619e-01,4.848484848484848619e-01,4.571428571428571286e-01,5.000000000000000000e-01,4.864864864864864025e-01,4.736842105263157632e-01,4.500000000000000111e-01,4.285714285714286031e-01,4.090909090909091717e-01,3.913043478260869179e-01,3.750000000000000000e-01,3.529411764705882026e-01,3.272727272727272707e-01,3.103448275862068506e-01,2.903225806451613100e-01,2.985074626865671377e-01,2.739726027397260122e-01,2.500000000000000000e-01,2.272727272727272929e-01,2.020202020202020166e-01,1.769911504424778736e-01,1.449275362318840354e-01,1.104972375690607828e-01,7.168458781362006815e-02,7.754670426506873188e-03
7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,7.692307692307692735e-02,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,1.481481481481481399e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.142857142857142461e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.758620689655172931e-01,2.666666666666666630e-01,2.666666666666666630e-01,2.666666666666666630e-01,2.666666666666666630e-01,2.666666666666666630e-01,2.580645161290322509e-01,2.580645161290322509e-01,2.580645161290322509e-01,2.580645161290322509e-01,2.500000000000000000e-01,2.500000000000000000e-01,3.030303030303030387e-01,3.030303030303030387e-01,3.030303030303030387e-01,3.529411764705882026e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.888888888888888951e-01,3.888888888888888951e-01,3.783783783783783994e-01,3.684210526315789269e-01,3.684210526315789269e-01,3.589743589743589758e-01,3.500000000000000333e-01,3.414634146341463672e-01,3.333333333333333148e-01,3.255813953488372325e-01,3.181818181818181768e-01,3.043478260869565410e-01,2.978723404255319562e-01,2.857142857142856984e-01,2.800000000000000266e-01,3.076923076923076539e-01,2.962962962962963354e-01,3.157894736842105088e-01,3.050847457627118287e-01,3.225806451612903136e-01,3.030303030303030387e-01,3.188405797101449557e-01,3.013698630136986134e-01,3.076923076923077094e-01,2.926829268292682751e-01,2.727272727272727071e-01,2.736842105263158076e-01,2.884615384615384359e-01,2.956521739130434367e-01,3.384615384615384803e-01,3.006535947712418722e-01,2.487562189054726425e-01,1.607717041800642843e-01,7.692307692307692735e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.333333333333333703e-01,3.333333333333333703e-01,3.333333333333333703e-01,2.857142857142856984e-01,2.857142857142856984e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.222222222222222099e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.818181818181818232e-01,1.818181818181818232e-01,1.666666666666666852e-01,1.538461538461538547e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.333333333333333315e-01,1.250000000000000000e-01,1.111111111111111049e-01,1.052631578947368363e-01,1.000000000000000056e-01,9.090909090909089774e-02,8.333333333333332871e-02,7.692307692307692735e-02,7.142857142857142461e-02,6.451612903225806273e-02,5.882352941176471200e-02,5.405405405405405705e-02,4.878048780487805741e-02,4.444444444444444614e-02,4.081632653061224858e-02,3.703703703703703498e-02,3.333333333333333287e-02,2.898550724637681195e-02,2.469135802469136012e-02,2.000000000000000042e-02,1.574803149606299191e-02,1.149425287356321650e-02,6.920415224913494152e-03,7.074637424831977262e-04
3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,6.349206349206348854e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,1.230769230769230699e-01,1.230769230769230699e-01,1.230769230769230699e-01,1.230769230769230699e-01,1.230769230769230699e-01,1.230769230769230699e-01,1.212121212121212294e-01,1.212121212121212294e-01,1.212121212121212294e-01,1.212121212121212294e-01,1.212121212121212294e-01,1.194029850746268773e-01,1.194029850746268773e-01,1.194029850746268773e-01,1.194029850746268773e-01,1.176470588235294240e-01,1.176470588235294240e-01,1.176470588235294240e-01,1.176470588235294240e-01,1.159420289855072617e-01,1.159420289855072617e-01,1.428571428571428492e-01,1.428571428571428492e-01,1.690140845070422504e-01,1.690140845070422504e-01,1.944444444444444475e-01,1.944444444444444475e-01,1.917808219178082085e-01,1.917808219178082085e-01,2.162162162162162282e-01,2.399999999999999911e-01,2.399999999999999911e-01,2.368421052631578816e-01,2.337662337662337608e-01,2.307692307692307543e-01,2.278481012658228055e-01,2.250000000000000056e-01,2.222222222222222376e-01,2.168674698795180489e-01,2.380952380952380543e-01,2.352941176470587925e-01,2.528735632183907733e-01,2.696629213483145993e-01,2.888888888888888618e-01,3.260869565217390798e-01,3.617021276595744350e-01,4.123711340206185350e-01,4.040404040404039776e-01,4.117647058823529771e-01,4.380952380952380931e-01,4.403669724770641891e-01,4.247787610619469523e-01,4.273504273504273865e-01,4.262295081967212851e-01,4.218750000000000000e-01,4.148148148148148584e-01,3.999999999999999667e-01,3.821656050955414274e-01,3.657142857142856585e-01,3.317073170731706933e-01,2.968750000000000000e-01,2.608695652173912971e-01,4.225839972289573837e-02
1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,1.428571428571428770e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,2.666666666666667185e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.529411764705882026e-01,3.529411764705882026e-01,3.529411764705882026e-01,3.529411764705882026e-01,3.529411764705882026e-01,3.529411764705882026e-01,3.333333333333333703e-01,3.333333333333333703e-01,3.333333333333333703e-01,3.333333333333333703e-01,3.157894736842105088e-01,3.157894736842105088e-01,3.157894736842105088e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.857142857142856984e-01,2.857142857142856984e-01,2.727272727272727626e-01,2.727272727272727626e-01,2.608695652173912971e-01,2.608695652173912971e-01,2.499999999999999445e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.307692307692307820e-01,2.307692307692307820e-01,2.222222222222222376e-01,2.142857142857142738e-01,2.068965517241379282e-01,2.666666666666666630e-01,2.500000000000000000e-01,2.424242424242424587e-01,2.352941176470588203e-01,2.222222222222222099e-01,2.105263157894737003e-01,2.000000000000000111e-01,2.380952380952380820e-01,2.272727272727272652e-01,2.608695652173913526e-01,3.265306122448979886e-01,3.137254901960784270e-01,2.962962962962963354e-01,2.758620689655172376e-01,2.903225806451613100e-01,2.727272727272727626e-01,2.535211267605633756e-01,2.337662337662337608e-01,2.168674698795180489e-01,1.914893617021276306e-01,1.869158878504672827e-01,1.587301587301587213e-01,1.282051282051282215e-01,1.067961165048543770e-01,7.878787878787879562e-02,9.158154279675942075e-03
1.162790697674418589e-02,1.162790697674418589e-02,1.162790697674418589e-02,1.162790697674418589e-02,1.162790697674418589e-02,1.162790697674418589e-02,2.312138728323699655e-02,2.312138728323699655e-02,2.312138728323699655e-02,2.312138728323699655e-02,2.312138728323699655e-02,2.312138728323699655e-02,3.448275862068965469e-02,3.448275862068965469e-02,3.448275862068965469e-02,3.448275862068965469e-02,4.571428571428571425e-02,4.571428571428571425e-02,4.571428571428571425e-02,4.571428571428571425e-02,5.681818181818181629e-02,5.681818181818181629e-02,5.681818181818181629e-02,5.681818181818181629e-02,6.779661016949151131e-02,6.779661016949151131e-02,6.779661016949151131e-02,6.779661016949151131e-02,7.865168539325842478e-02,7.865168539325842478e-02,7.865168539325842478e-02,8.938547486033518452e-02,8.938547486033518452e-02,8.938547486033518452e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.104972375690607828e-01,1.104972375690607828e-01,1.208791208791208660e-01,1.208791208791208660e-01,1.311475409836065642e-01,1.311475409836065642e-01,1.413043478260869457e-01,1.413043478260869457e-01,1.513513513513513320e-01,1.612903225806451568e-01,1.612903225806451568e-01,1.711229946524064072e-01,1.808510638297872453e-01,1.808510638297872453e-01,1.904761904761904934e-01,1.999999999999999833e-01,2.094240837696335067e-01,2.187500000000000000e-01,2.187500000000000000e-01,2.279792746113989410e-01,2.371134020618556604e-01,2.461538461538461398e-01,2.551020408163265363e-01,2.639593908629441765e-01,2.727272727272727071e-01,2.814070351758793942e-01,2.800000000000000266e-01,2.786069651741293618e-01,2.871287128712870507e-01,2.955665024630541038e-01,3.039215686274509554e-01,3.121951219512195119e-01,3.188405797101449002e-01,3.269230769230769273e-01,3.349282296650717416e-01,3.507109004739336622e-01,3.584905660377358805e-01,3.738317757009346209e-01,3.813953488372092693e-01,3.870967741935483764e-01,4.018264840182648179e-01,4.162895927601809598e-01,4.215246636771300404e-01,4.355555555555555292e-01,4.405286343612335176e-01,4.541484716157205281e-01,4.655172413793103869e-01,4.786324786324786529e-01,4.978902953586498148e-01,5.020920502092049986e-01,5.185185185185184897e-01,5.284552845528455167e-01,5.461847389558232013e-01,5.612648221343873312e-01,5.758754863813229097e-01,6.030534351145038219e-01,6.142322097378277723e-01,6.327272727272728048e-01,6.315789473684210176e-01,6.622073578595317755e-01,6.625386996904024661e-01,6.350974930362116577e-01,5.668934240362811794e-01,1.128547579298831427e-01
6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.212121212121212155e-01,1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.285714285714285920e-01,2.777777777777777346e-01,2.777777777777777346e-01,2.777777777777777346e-01,2.777777777777777346e-01,2.777777777777777346e-01,2.777777777777777346e-01,2.702702702702702298e-01,2.702702702702702298e-01,2.702702702702702298e-01,2.702702702702702298e-01,2.702702702702702298e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,3.076923076923076539e-01,3.076923076923076539e-01,3.076923076923076539e-01,3.000000000000000444e-01,3.000000000000000444e-01,3.000000000000000444e-01,3.414634146341463117e-01,3.809523809523809312e-01,3.809523809523809312e-01,4.186046511627907751e-01,4.186046511627907751e-01,4.090909090909091161e-01,4.444444444444444198e-01,4.444444444444444198e-01,4.347826086956521063e-01,4.255319148936170248e-01,4.166666666666666297e-01,4.489795918367346927e-01,4.400000000000000577e-01,4.705882352941176405e-01,4.615384615384615086e-01,4.528301886792452380e-01,4.444444444444444198e-01,4.285714285714285476e-01,4.210526315789473450e-01,4.067796610169491234e-01,4.193548387096774355e-01,4.375000000000000000e-01,4.179104477611940149e-01,4.000000000000000222e-01,3.835616438356164171e-01,3.947368421052631637e-01,4.000000000000000222e-01,3.764705882352941124e-01,3.555555555555555691e-01,3.333333333333333148e-01,3.137254901960784270e-01,2.882882882882882858e-01,2.622950819672131284e-01,2.481751824817517993e-01,2.222222222222222376e-01,1.714285714285714302e-01,1.316614420062696134e-01,6.250000000000000000e-02
4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,4.444444444444444614e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,8.695652173913044625e-02,1.276595744680850963e-01,1.276595744680850963e-01,1.276595744680850963e-01,1.276595744680850963e-01,1.276595744680850963e-01,1.276595744680850963e-01,1.276595744680850963e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,2.040816326530612290e-01,2.040816326530612290e-01,2.040816326530612290e-01,2.040816326530612290e-01,2.040816326530612290e-01,2.040816326530612290e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.400000000000000189e-01,2.745098039215685959e-01,2.745098039215685959e-01,2.745098039215685959e-01,2.745098039215685959e-01,2.745098039215685959e-01,3.076923076923077094e-01,3.076923076923077094e-01,3.076923076923077094e-01,3.076923076923077094e-01,3.396226415094339979e-01,3.396226415094339979e-01,3.396226415094339979e-01,3.703703703703703498e-01,3.703703703703703498e-01,3.703703703703703498e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.928571428571429047e-01,3.928571428571429047e-01,4.210526315789472895e-01,4.210526315789472895e-01,4.210526315789472895e-01,4.137931034482758563e-01,4.137931034482758563e-01,4.406779661016949623e-01,4.406779661016949623e-01,4.666666666666666741e-01,4.666666666666666741e-01,4.918032786885245811e-01,4.918032786885245811e-01,5.161290322580643908e-01,5.161290322580643908e-01,5.396825396825396526e-01,5.625000000000001110e-01,5.846153846153846478e-01,5.757575757575758013e-01,5.970149253731343864e-01,5.882352941176470784e-01,5.714285714285713969e-01,5.555555555555555802e-01,5.675675675675676546e-01,5.974025974025973795e-01,6.250000000000000000e-01,5.952380952380952328e-01,5.842696629213481874e-01,5.531914893617022599e-01,5.400000000000000355e-01,5.000000000000000000e-01,4.666666666666666741e-01,4.379562043795620085e-01,3.928571428571428492e-01,2.775510204081633181e-01,3.066202090592334145e-02
1.550387596899224785e-02,1.550387596899224785e-02,1.550387596899224785e-02,1.550387596899224785e-02,1.550387596899224785e-02,1.550387596899224785e-02,1.550387596899224785e-02,3.076923076923077094e-02,3.076923076923077094e-02,3.076923076923077094e-02,3.076923076923077094e-02,3.076923076923077094e-02,4.580152671755725186e-02,4.580152671755725186e-02,4.580152671755725186e-02,4.580152671755725186e-02,4.580152671755725186e-02,6.060606060606060774e-02,6.060606060606060774e-02,6.060606060606060774e-02,6.060606060606060774e-02,7.518796992481202590e-02,7.518796992481202590e-02,7.518796992481202590e-02,7.518796992481202590e-02,7.518796992481202590e-02,8.955223880597014408e-02,8.955223880597014408e-02,8.955223880597014408e-02,1.037037037037037007e-01,1.037037037037037007e-01,1.037037037037037007e-01,1.037037037037037007e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.313868613138686192e-01,1.313868613138686192e-01,1.449275362318840632e-01,1.449275362318840632e-01,1.582733812949640162e-01,1.582733812949640162e-01,1.714285714285714302e-01,1.714285714285714302e-01,1.843971631205673645e-01,1.843971631205673645e-01,1.971830985915492829e-01,1.971830985915492829e-01,2.097902097902097918e-01,2.222222222222222099e-01,2.222222222222222099e-01,2.344827586206896519e-01,2.465753424657534110e-01,2.465753424657534110e-01,2.585034013605442271e-01,2.702702702702702853e-01,2.818791946308724650e-01,2.818791946308724650e-01,2.933333333333333348e-01,3.046357615894039750e-01,3.157894736842105088e-01,3.267973856209150374e-01,3.267973856209150374e-01,3.376623376623376638e-01,3.483870967741935498e-01,3.589743589743589758e-01,3.694267515923566614e-01,3.797468354430380000e-01,3.899371069182390181e-01,4.000000000000000222e-01,4.099378881987577605e-01,4.294478527607362150e-01,4.390243902439024404e-01,4.484848484848484862e-01,4.670658682634730718e-01,4.852071005917159563e-01,4.941176470588235503e-01,5.000000000000000000e-01,5.172413793103448620e-01,5.227272727272727071e-01,5.363128491620111626e-01,5.303867403314918016e-01,5.326086956521739468e-01,5.483870967741935054e-01,5.714285714285713969e-01,6.010362694300518394e-01,6.122448979591836871e-01,6.099999999999999867e-01,6.372549019607843812e-01,6.250000000000000000e-01,6.074766355140186480e-01,5.909090909090909394e-01,5.991189427312775262e-01,5.872340425531914487e-01,5.934959349593496025e-01,5.747126436781609948e-01,5.319148936170212671e-01,5.155279503105589800e-01,4.460784313725490446e-01,1.550387596899224785e-02
