-1.284251355754109e-13
-9.180323175633542e-14
-7.253296222696594e-14
-6.542490030971555e-14
-6.150421053385931e-14
-5.73929832617562e-14
-4.2825232614641743e-14
-4.15778588471635e-14
-4.065984818735066e-14
-3.692878854698564e-14
-1.1546692530651038e-14
-8.225887927338997e-15
-4.248987776512161e-15
-3.729431203341667e-15
-3.4209088810516238e-15
-3.3411218847423452e-15
-2.381167464448796e-15
-1.9894246633055826e-15
-1.3346109703754357e-15
-6.27811923575957e-16
-4.747361502837597e-16
-2.42326889152886e-16
-2.2884078904730476e-16
-1.1158552656158386e-16
-1.2276346312556774e-17
1.5977485605920813e-19
1.1591428775405158e-16
1.9306270284340726e-16
2.5665665259816864e-16
1.107884276479132e-15
2.02146288560473e-15
2.0495060858830505e-15
2.134036075514924e-15
2.7540704765151266e-15
2.875945965180998e-15
3.136892795598754e-15
5.812765619563084e-15
6.2899311028252665e-15
7.370722184638638e-15
9.095079586687143e-15
1.0084001983073535e-14
1.3647800538648606e-14
3.049878927539067e-14
6.291893483651631e-14
0.008857812688108903
0.010641467585951877
0.01238677456546171
0.014436793171890663
0.015066599925764057
0.01574530678019947
