4.383561643835616195e-01,3.478260869565217295e-01,3.878787878787878785e-01,3.928571428571429047e-01,9.064452914931457883e-01,4.383561643835616195e-01,3.478260869565217295e-01,3.878787878787878785e-01,3.928571428571429047e-01,9.064452914931457883e-01
4.799999999999999822e-01,4.615384615384615641e-01,4.705882352941176405e-01,5.333333333333332149e-01,8.581074111922565306e-01,4.591780821917808009e-01,4.046822742474916468e-01,4.292335115864527317e-01,4.630952380952380598e-01,8.822763513427012150e-01
5.571428571428571619e-01,1.000000000000000000e+00,7.155963302752293975e-01,9.928057553956834980e-01,9.878737553892358303e-01,4.918330071754729027e-01,6.031215161649944312e-01,5.246877844827116943e-01,6.396654105287198355e-01,9.174754860248794941e-01
1.000000000000000000e+00,1.515151515151515194e-02,2.985074626865671932e-02,1.000000000000000000e+00,2.162230621690644783e-01,6.188747553816047464e-01,4.561290159116245801e-01,4.009785249291979436e-01,7.297490578965398766e-01,7.421623800609257193e-01
4.776119402985074536e-01,3.200000000000000067e-01,3.832335329341317598e-01,4.354838709677419373e-01,7.856256204373300855e-01,5.906221923649852545e-01,4.289032127292996543e-01,3.974295265301847069e-01,6.708960205107803443e-01,7.508550281362065260e-01
5.000000000000000000e-01,3.235294117647058987e-01,3.928571428571429047e-01,5.405405405405404595e-01,6.784116393747409157e-01,5.755184936374877491e-01,4.113409125685340562e-01,3.966674625846777213e-01,6.491701071824069746e-01,7.387811300092956834e-01
4.758620689655172487e-01,9.452054794520547976e-01,6.330275229357797961e-01,7.153846153846152855e-01,9.583866663492370819e-01,5.612818615414919554e-01,4.876072792661799160e-01,4.304331854919780098e-01,6.586293226398652889e-01,7.701533494864302165e-01
3.902439024390244038e-01,2.253521126760563431e-01,2.857142857142856984e-01,3.821656050955414274e-01,9.641225806215129035e-01,5.399021166536834837e-01,4.548253834424144659e-01,4.123433230197664501e-01,6.240713579468247785e-01,7.943995033783155524e-01
4.901960784313725283e-01,6.756756756756756577e-01,5.681818181818181213e-01,6.238532110091743466e-01,9.401389006050180353e-01,5.343792235178711492e-01,4.793643048016657526e-01,4.296587113711055061e-01,6.240471193981969034e-01,8.105927697368380258e-01
5.073529411764705621e-01,8.117647058823529438e-01,6.244343891402713842e-01,6.339285714285713969e-01,9.088883364754904992e-01,5.316765952837311238e-01,5.126043449097343885e-01,4.491362791480220662e-01,6.250352646012343749e-01,8.204223264107033398e-01
3.020833333333333148e-01,6.744186046511627675e-01,4.172661870503596715e-01,6.260869565217391797e-01,9.905442931134750273e-01,5.108044805609677219e-01,5.273147321589551906e-01,4.462389980482345808e-01,6.251308729576439127e-01,8.358879597473189982e-01
8.108108108108108558e-02,5.454545454545454281e-02,6.521739130434783815e-02,1.971830985915493106e-01,9.997075958778011140e-01,4.749941972709770810e-01,4.879172923578301568e-01,4.144871974862440189e-01,5.894685584271359691e-01,8.495395960915258504e-01
8.928571428571429047e-01,7.812500000000000000e-01,8.333333333333333703e-01,8.867924528301885934e-01,8.352919348480031259e-01,5.071375007776052213e-01,5.104813467918432046e-01,4.467061310129431528e-01,6.123396272273707863e-01,8.484436221497163588e-01
7.500000000000000000e-01,9.642857142857143016e-01,8.437499999999998890e-01,8.527131782945737148e-01,9.047300033975187450e-01,5.244848221506334118e-01,5.428959444699769099e-01,4.750664073691615030e-01,6.295091665893137733e-01,8.524640779531308388e-01
5.937500000000000000e-01,8.636363636363636465e-01,7.037037037037037202e-01,7.708333333333332593e-01,9.725401813860310440e-01,5.291025006739246139e-01,5.642786390810693442e-01,4.903088937914643619e-01,6.389307777055818205e-01,8.604691515153242154e-01
3.852459016393442459e-01,9.399999999999999467e-01,5.465116279069767158e-01,6.799999999999999378e-01,9.783348650479647413e-01,5.201114632342632715e-01,5.877612241385025138e-01,4.938215646736838771e-01,6.414976040989829320e-01,8.678357586111141719e-01
6.666666666666666297e-01,5.714285714285713969e-01,6.153846153846153078e-01,8.000000000000000444e-01,8.330979514992333801e-01,5.287323575538164233e-01,5.868004798614476769e-01,5.009723323625622227e-01,6.508212744461016053e-01,8.657923581927682299e-01
5.652173913043477826e-01,1.940298507462686617e-01,2.888888888888888618e-01,4.583333333333333148e-01,6.696056735789273073e-01,5.307593038732902890e-01,5.649798893550488366e-01,4.891899188362470174e-01,6.401274999398367527e-01,8.548930979364437466e-01
1.000000000000000000e+00,1.749999999999999889e-01,2.978723404255319007e-01,6.153846153846153078e-01,5.676291454853520380e-01,5.554561826168014083e-01,5.444546320205726486e-01,4.791205726041041224e-01,6.388252428579829223e-01,8.397739425442809491e-01
7.777777777777777901e-01,1.000000000000000000e+00,8.750000000000001110e-01,9.411764705882352811e-01,9.367259243676195890e-01,5.665722623748502551e-01,5.672319004195440773e-01,4.989145439738988941e-01,6.539428042444955791e-01,8.446215416354478922e-01
5.909090909090909394e-01,4.262295081967212851e-01,4.952380952380952550e-01,6.197183098591548811e-01,7.701852852823494189e-01,5.677311589717188856e-01,5.605175007898858253e-01,4.987394749864796917e-01,6.523130664166222337e-01,8.410769579995859280e-01
1.970802919708029288e-01,3.857142857142857317e-01,2.608695652173912971e-01,3.659793814432989456e-01,9.942832661833970187e-01,5.508833922898590529e-01,5.525719001046313084e-01,4.879272063606119869e-01,6.392978989178348392e-01,8.480408810988501189e-01
2.941176470588235392e-01,1.000000000000000000e+00,4.545454545454545303e-01,7.608695652173912416e-01,9.946465705657063783e-01,5.397196642363357721e-01,5.720252957522560244e-01,4.864758258469095153e-01,6.445836235395546732e-01,8.544150415104525553e-01
6.279069767441860517e-01,7.105263157894736725e-01,6.666666666666666297e-01,7.142857142857143016e-01,9.155507877958262153e-01,5.433941355908294968e-01,5.777961715871401394e-01,4.939837775477327053e-01,6.474878773206446114e-01,8.569623642723431800e-01
4.843750000000000000e-01,5.344827586206896131e-01,5.081967213114754189e-01,5.486725663716814916e-01,8.782000454205317608e-01,5.410333701671963258e-01,5.760636350684821272e-01,4.945522952982824294e-01,6.435352648826859756e-01,8.578118715182706522e-01
5.000000000000000000e-01,2.181818181818181712e-01,3.037974683544303889e-01,3.809523809523809867e-01,7.839489160324442096e-01,5.394551636223041680e-01,5.622989498036103928e-01,4.872155711850573723e-01,6.334359231930588585e-01,8.549709886149696736e-01
6.250000000000000000e-01,4.545454545454545303e-01,5.263157894736841813e-01,6.799999999999999378e-01,7.346689200378149209e-01,5.426234908955521741e-01,5.583080796088639719e-01,4.886637274179694845e-01,6.351605186303529438e-01,8.505153564454454029e-01
5.000000000000000000e-01,6.304347826086956763e-01,5.576923076923075984e-01,6.197183098591548811e-01,9.595359370173640601e-01,5.411012233635681401e-01,5.608840332874293066e-01,4.911290338563387148e-01,6.346090111742387352e-01,8.544089486087281804e-01
4.545454545454545303e-01,6.944444444444444198e-01,5.494505494505493859e-01,6.086956521739131931e-01,9.389175626873813574e-01,5.381165416801849677e-01,5.654895647066368047e-01,4.931401206009666804e-01,6.337154470707793141e-01,8.573230387493715465e-01
3.814432989690721421e-01,4.302325581395348708e-01,4.043715846994535568e-01,4.352941176470587759e-01,8.802483121717102899e-01,5.328941002564812068e-01,5.609809978210668069e-01,4.901811694042495504e-01,6.271014027566551574e-01,8.580872145301160492e-01
5.243902439024390461e-01,6.056338028169013787e-01,5.620915032679738577e-01,6.090909090909090162e-01,9.597608087382171194e-01,5.326197823095766282e-01,5.624214108854485028e-01,4.925008575934019528e-01,6.265204190900182102e-01,8.613670078916677575e-01
1.000000000000000000e+00,1.515151515151515194e-02,2.985074626865671932e-02,1.000000000000000000e+00,2.162230621690644783e-01,5.472254141124023308e-01,5.453192266437630886e-01,4.780430416145036721e-01,6.381916559934551758e-01,8.412062595878363469e-01
9.565217391304348116e-01,8.461538461538461453e-01,8.979591836734694965e-01,9.166666666666666297e-01,8.950089826521923086e-01,5.596283330523427191e-01,5.544354272349777402e-01,4.907677731920481179e-01,6.466302926805221896e-01,8.428366451352411470e-01
4.473684210526315819e-01,8.499999999999999778e-01,5.862068965517241992e-01,7.804878048780488076e-01,9.911498994192263767e-01,5.563265709347040566e-01,5.631285029045373092e-01,4.935748062320385321e-01,6.505672783333906750e-01,8.471987996730053760e-01
